1619564826.1416647,1619564826.3604996
1619564826.3605146,1619564826.4253533
1619564826.425373,1619564826.4253914
1619564826.4254007,1619564826.4254146
1619564826.4254234,1619564826.4254365
1619564826.425445,1619564826.4254584
1619564826.4254673,1619564826.42548
1619564826.4254887,1619564826.4255016
1619564826.4255106,1619564826.4255238
1619564826.4255323,1619564826.4255455
1619564826.4255543,1619564826.425567
1619564826.4255757,1619564826.4255888
1619564826.4255974,1619564826.4256103
1619564826.425619,1619564826.4256325
1619564826.4256413,1619564826.425654
1619564826.4256628,1619564826.4256759
1619564826.4256845,1619564826.4256973
1619564826.425706,1619564826.4257188
1619564826.4257276,1619564826.4257405
1619564826.4257698,1619564826.4465432
1619564826.4465559,1619564826.4465723
1619564826.446581,1619564826.4465942
1619564826.4466028,1619564826.4466152
1619564826.4466238,1619564826.4466362
1619564826.4466445,1619564826.4518144
1619564826.451833,1619564826.4647908
1619564826.46481,1619564826.4754837
1619564826.4754965,1619564826.6532772
1619564826.6532912,1619564826.6533074
1619564826.6533158,1619564826.727899
1619564826.728013,1619564826.728039
1619564826.7280478,1619564826.7280612
1619564826.7280693,1619564826.7280815
1619564826.7280896,1619564826.7281017
1619564826.7281098,1619564826.728122
1619564826.72813,1619564826.728142
1619564826.7281501,1619564826.728162
1619564826.72817,1619564826.7281823
1619564826.728191,1619564826.7282033
1619564826.7282114,1619564826.7282236
1619564826.7282314,1619564826.7282434
1619564826.7282517,1619564826.7282634
1619564826.7282717,1619564826.7282834
1619564826.7282915,1619564826.7283034
1619564826.7283113,1619564826.7283237
1619564826.7283316,1619564826.728344
1619564826.7283523,1619564826.7283645
1619564826.7283728,1619564826.7283847
1619564826.7283926,1619564826.7284048
1619564826.728413,1619564826.7284253
1619564826.7284331,1619564826.7284453
1619564826.7284534,1619564826.7284653
1619564826.7284734,1619564826.7284853
1619564826.728493,1619564826.7285058
1619564826.7285137,1619564826.728526
1619564826.728534,1619564826.7285461
1619564826.728554,1619564826.728566
1619564826.728574,1619564826.728586
1619564826.7285936,1619564826.7286057
1619564826.7286136,1619564826.7286258
1619564826.7286336,1619564826.7286456
1619564826.728654,1619564826.7286665
1619564826.7286751,1619564826.7624738
1619564826.762488,1619564826.7625036
1619564826.7625122,1619564826.7625246
1619564826.762533,1619564826.7625449
1619564826.7625527,1619564826.7625651
1619564826.7625732,1619564826.7625854
1619564826.762599,1619564826.7626119
1619564826.7626202,1619564826.7626324
1619564826.7626407,1619564826.7626526
1619564826.7626605,1619564826.7626727
1619564826.7626805,1619564826.7626927
1619564826.7627006,1619564826.7744985
1619564826.7745109,1619564826.7745273
1619564826.7745357,1619564826.8102257
1619564826.8102624,1619564826.8104067
1619564826.8104174,1619564826.864112
1619564826.8641255,1619564826.8641412
1619564826.8641498,1619564826.8641624
1619564826.8641708,1619564826.8641827
1619564826.8641908,1619564826.864203
1619564826.864211,1619564826.8643754
1619564826.8643913,1619564826.8644228
1619564826.8644311,1619564826.8729558
1619564826.8729692,1619564826.8729854
1619564826.8729937,1619564826.873006
1619564826.8730142,1619564826.8730266
1619564826.8730552,1619564826.8747082
1619564826.8747203,1619564826.8835452
1619564826.8835588,1619564826.8894968
1619564826.88951,1619564826.8978922
1619564826.89791,1619564826.9074113
1619564826.907425,1619564826.9250317
1619564826.9250832,1619564826.9266672
1619564826.9266794,1619564826.9448993
1619564826.944917,1619564826.945774
1619564826.9457858,1619564826.957625
1619564826.9576433,1619564826.971528
1619564826.9715447,1619564826.9715605
1619564826.9715686,1619564826.9866054
1619564826.986628,1619564826.9866688
1619564826.98668,1619564827.003867
1619564827.003884,1619564827.0038996
1619564827.0039082,1619564827.016075
1619564827.016097,1619564827.0161421
1619564827.016154,1619564827.016172
1619564827.0161836,1619564827.031997
1619564827.032445,1619564827.0447326
1619564827.044746,1619564827.0459692
1619564827.045982,1619564827.0601406
1619564827.0601583,1619564827.0758622
1619564827.0758793,1619564827.0767176
1619564827.0767295,1619564827.092293
1619564827.092314,1619564827.093269
1619564827.0932837,1619564827.105716
1619564827.105736,1619564827.107966
1619564827.1079822,1619564827.1236062
1619564827.1236265,1619564827.139565
1619564827.1395824,1619564827.1395988
1619564827.139608,1619564827.1427677
1619564827.1427796,1619564827.1564207
1619564827.1564355,1619564827.1570897
1619564827.1571019,1619564827.1708908
1619564827.171036,1619564827.1832979
1619564827.183337,1619564827.1833582
1619564827.1833673,1619564827.190559
1619564827.190573,1619564827.2126298
1619564827.2126446,1619564827.2235844
1619564827.2236025,1619564827.223618
1619564827.2236269,1619564827.2236392
1619564827.223647,1619564827.2417138
1619564827.2417295,1619564827.2417462
1619564827.2417545,1619564827.2417676
1619564827.241776,1619564827.2534232
1619564827.253443,1619564827.2545664
1619564827.2545807,1619564827.2709525
1619564827.2709703,1619564827.2739112
1619564827.273924,1619564827.3042908
1619564827.3043106,1619564827.3043296
1619564827.3043396,1619564827.3459861
1619564827.345999,1619564827.3591697
1619564827.3591828,1619564827.3715422
1619564827.371558,1619564827.3888779
1619564827.3888965,1619564827.3889136
1619564827.3889227,1619564827.406973
1619564827.4069903,1619564827.4070065
1619564827.407015,1619564827.4070277
1619564827.4070358,1619564827.4108808
1619564827.410893,1619564827.4226558
1619564827.4226677,1619564827.4226828
1619564827.4226909,1619564827.4404619
1619564827.4404867,1619564827.4421444
1619564827.4421632,1619564827.4556723
1619564827.4556894,1619564827.4557056
1619564827.455714,1619564827.4768734
1619564827.4768865,1619564827.4805102
1619564827.4805245,1619564827.4805412
1619564827.4805498,1619564827.4805632
1619564827.480572,1619564827.4936569
1619564827.493671,1619564827.5077524
1619564827.5077703,1619564827.507787
1619564827.5077958,1619564827.5307531
1619564827.5307662,1619564827.535986
1619564827.5360024,1619564827.536018
1619564827.5360267,1619564827.5360394
1619564827.5360477,1619564827.555336
1619564827.5553687,1619564827.5690587
1619564827.5690956,1619564827.5691164
1619564827.5691261,1619564827.5907195
