1619395508.6301403,1619395508.6426315,
1619395508.6426435,1619395508.6524413,
1619395508.6524544,1619395508.6651864,
1619395508.6652184,1619395508.680898,
1619395508.6809063,1619395508.6856785,
1619395508.6856945,1619395508.701968,
1619395508.7019815,1619395508.7157094,
1619395508.7157233,1619395508.7341053,
1619395508.7341256,1619395508.7468204,
1619395508.7468312,1619395508.7538102,
1619395508.7538216,1619395508.7634192,
1619395508.76343,1619395508.7889488,
1619395508.7889638,1619395508.8041086,
1619395508.8041222,1619395508.8157744,
1619395508.8157873,1619395508.8198636,
1619395508.8198736,1619395508.8301156,
1619395508.830125,1619395508.837034,
1619395508.8370435,1619395508.849618,
1619395508.8496296,1619395508.8663967,
1619395508.866443,1619395508.8762548,
1619395508.8762658,1619395508.8873968,
1619395508.887408,1619395508.89527,
1619395508.8952796,1619395508.9038618,
1619395508.9038727,1619395508.9092937,
1619395508.909303,1619395508.9225867,
1619395508.922596,1619395508.9284027,
1619395508.928413,1619395508.9322104,
1619395508.9322195,1619395508.943516,
1619395508.9435322,1619395508.9524505,
1619395508.9524624,1619395508.961346,
1619395508.9613552,1619395508.9692998,
1619395508.9693089,1619395508.972519,
1619395508.9725282,1619395508.9768057,
1619395508.9768138,1619395508.9903345,
1619395508.9903455,1619395508.9960918,
1619395508.9961011,1619395508.9993637,
1619395508.999377,1619395509.0066621,
1619395509.006672,1619395509.0236158,
1619395509.023628,1619395509.0270243,
1619395509.0270336,1619395509.0297248,
1619395509.029735,1619395509.0353208,
1619395509.0353308,1619395509.0382671,
1619395509.0382767,1619395509.0543242,
1619395509.0543363,1619395509.0590444,
1619395509.0590572,1619395509.0630853,
1619395509.0630953,1619395509.0671396,
1619395509.0671582,1619395509.0769727,
1619395509.0769844,1619395509.0859773,
1619395509.0859876,1619395509.102466,
1619395509.1024764,1619395509.104881,
1619395509.104891,1619395509.1132228,
1619395509.1132383,1619395509.1273692,
1619395509.1273794,1619395509.1306727,
1619395509.1306827,1619395509.142018,
1619395509.142031,1619395509.1497335,
1619395509.1497622,1619395509.1574764
1619395509.1575012,1619395509.1633198
1619395509.1633437,1619395509.1722803
1619395509.1723037,1619395509.1776896
1619395509.1777232,1619395509.1919925
1619395509.1920128,1619395509.2003872
1619395509.2004142,1619395509.2186146
1619395509.2186408,1619395509.2221606
1619395509.2221837,1619395509.2289908
1619395509.2290137,1619395509.2314913
1619395509.2315125,1619395509.2433553
1619395509.2433958,1619395509.2563317
1619395509.2563815,1619395509.261285
1619395509.2613115,1619395509.2638924
1619395509.2639158,1619395509.277144
1619395509.2771783,1619395509.2792437
1619395509.2792666,1619395509.2876983
1619395509.2877212,1619395509.2988572
1619395509.2988787,1619395509.3061414
1619395509.3061647,1619395509.3210733
1619395509.3210952,1619395509.3244445
1619395509.3244672,1619395509.3271818
1619395509.327204,1619395509.329894
1619395509.3299196,1619395509.3337228
1619395509.3337483,1619395509.3446853
1619395509.344711,1619395509.3501613
1619395509.3501866,1619395509.360774
1619395509.360799,1619395509.3636088
1619395509.3636303,1619395509.3681922
1619395509.3682158,1619395509.3723116
1619395509.3723326,1619395509.392014
1619395509.3920343,1619395509.396992
1619395509.3970187,1619395509.413526
1619395509.4135926,1619395509.4186335
1619395509.4186568,1619395509.4246974
1619395509.4247198,1619395509.42864
1619395509.4286623,1619395509.4379811
1619395509.4380062,1619395509.4434266
1619395509.4434526,1619395509.4627662
1619395509.462793,1619395509.468406
1619395509.468432,1619395509.4765284
1619395509.476553,1619395509.4840426
1619395509.4840717,1619395509.499596
1619395509.4996214,1619395509.5151353
1619395509.5152147,1619395509.5254595
1619395509.525485,1619395509.5345309
1619395509.5345557,1619395509.542364
1619395509.5423841,1619395509.5452917
1619395509.5453148,1619395509.5542037
1619395509.5542228,1619395509.5566847
1619395509.5567062,1619395509.57348
1619395509.5735047,1619395509.577494
1619395509.5775194,1619395509.5802274
1619395509.580249,1619395509.6013205
1619395509.6013641,1619395509.6284235
1619395509.6284657,1619395509.6426547
1619395509.6426954,1619395509.6704085
